timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd
1e-05,0.0,0.0,0.6104,0.0,0.5585
0.02508,0.0,0.0,0.6104,0.0,0.5455
0.05014,0.0164,2.0573,0.6104,0.0,0.6383
0.07511,0.0519,4.4621,0.6104,0.0,0.7047
0.1001,0.0916,4.9882,0.6104,0.0,0.7261
0.12509,0.1314,5.0098,0.6104,0.0,0.7133
0.15008,0.1713,5.0082,0.6104,0.0,0.6962
0.17508,0.2109,4.9884,0.6104,0.0,0.6792
0.20009,0.2508,5.0052,0.6104,0.0,0.664
0.2251,0.2905,4.9853,0.6104,0.0,0.6513
0.25009,0.3303,5.0077,0.6104,0.0,0.6424
0.27507,0.3702,5.0105,0.6104,0.0,0.6347
0.30008,0.4098,4.9854,0.6104,0.0,0.6279
0.32508,0.4497,5.0081,0.6104,0.0,0.624
0.35009,0.4895,5.0041,0.6104,0.0,0.6186
0.37508,0.5292,4.9899,0.6104,0.0,0.6096
0.40008,0.5691,5.0061,0.6104,0.0,0.6032
0.42508,0.6089,5.0069,0.6104,0.0,0.5965
0.45009,0.6486,4.9864,0.6104,0.0,0.5904
0.47518,0.6884,4.9892,0.6104,0.0,0.5859
0.50014,0.6944,0.7473,0.6104,0.0,0.2371
0.52508,0.6944,0.0,0.6104,0.0,0.1806
0.55009,0.6944,0.0,0.6104,0.0,0.1638
0.57516,0.6944,0.0,0.6104,0.0,0.1588
0.60022,0.6944,0.0,0.6104,0.0,0.1574
0.62508,0.6944,0.0,0.6104,0.0,0.157
0.65008,0.6944,0.0,0.6104,0.0,0.1569
0.67508,0.6944,0.0,0.6104,0.0,0.1569
0.70015,0.6944,0.0,0.6104,0.0,0.1569
0.72508,0.6944,0.0,0.6104,0.0,0.1569
0.75009,0.6944,0.0,0.6104,0.0,0.1569
0.77509,0.6944,0.0,0.6104,0.0,0.1569
0.80008,0.6944,0.0,0.6104,0.0,0.1569
0.82508,0.6944,0.0,0.6104,0.0,0.1569
0.85009,0.6944,0.0,0.6104,0.0,0.1569
0.87509,0.6944,0.0,0.6104,0.0,0.1569
0.90016,0.6944,0.0,0.6104,0.0,0.1569
0.9251,0.6944,0.0,0.6104,0.0,0.1569
0.95013,0.6944,0.0,0.6104,0.0,0.1569
0.97515,0.6944,0.0,0.6104,0.0,0.1569
1.00009,0.6944,0.0,0.6104,0.0,0.1569
1.02508,0.6944,0.0,0.6104,0.0,0.1569
1.05008,0.6944,0.0,0.6104,0.0,0.1569
1.07508,0.6944,0.0,0.6104,0.0,0.1569
1.10033,0.6944,0.0,0.6104,0.0,0.1569
1.12509,0.6944,0.0,0.6104,0.0,0.1569
1.15017,0.6944,0.0,0.6104,0.0,0.1569
1.17508,0.6944,0.0,0.6104,0.0,0.1569
1.20013,0.6944,0.0,0.6104,0.0,0.1569
1.22509,0.6944,0.0,0.6104,0.0,0.1569
1.25011,0.6944,0.0,0.6104,0.0,0.1569
1.27509,0.6944,0.0,0.6104,0.0,0.1569
1.30014,0.6944,0.0,0.6104,0.0,0.1569
1.32509,0.6944,0.0,0.6104,0.0,0.1569
1.3501,0.6944,0.0,0.6104,0.0,0.1569
1.37517,0.6944,0.0,0.6104,0.0,0.1569
1.40013,0.6944,0.0,0.6104,0.0,0.1569
1.42509,0.6944,0.0,0.6104,0.0,0.1569
1.45008,0.6944,0.0,0.6104,0.0,0.1569
1.47508,0.6944,0.0,0.6104,0.0,0.1569
1.5001,0.6944,0.0,0.6104,0.0,0.1569
1.52516,0.6944,0.0,0.6104,0.0,0.1569
1.55014,0.6944,0.0,0.6104,0.0,0.1569
1.57513,0.6944,0.0,0.6104,0.0,0.1569
1.60016,0.6944,0.0,0.6104,0.0,0.1569
1.62508,0.6944,0.0,0.6104,0.0,0.1569
1.65018,0.6944,0.0,0.6104,0.0,0.1569
1.67516,0.6944,0.0,0.6104,0.0,0.1569
1.70009,0.6944,0.0,0.6104,0.0,0.1569
1.72509,0.6944,0.0,0.6104,0.0,0.1569
1.75009,0.6944,0.0,0.6104,0.0,0.1569
1.77509,0.6944,0.0,0.6104,0.0,0.1569
1.80009,0.6944,0.0,0.6104,0.0,0.1569
1.8251,0.6944,0.0,0.6104,0.0,0.1569
1.85011,0.6944,0.0,0.6104,0.0,0.1569
1.87512,0.6944,0.0,0.6104,0.0,0.1569
1.90008,0.6944,0.0,0.6104,0.0,0.1569
1.9251,0.6944,0.0,0.6104,0.0,0.1569
1.95009,0.6944,0.0,0.6104,0.0,0.1569
1.97516,0.6944,0.0,0.6104,0.0,0.1569
2.00013,0.6944,0.0,0.6104,0.0,0.1569
2.02508,0.6944,0.0,0.6104,0.0,0.1569
2.05009,0.6944,0.0,0.6104,0.0,0.1569
2.0751,0.6944,0.0,0.6104,0.0,0.1569
2.10013,0.6944,0.0,0.6104,0.0,0.1569
2.12509,0.6944,0.0,0.6104,0.0,0.1569
2.15009,0.6944,0.0,0.6104,0.0,0.1569
2.17509,0.6944,0.0,0.6104,0.0,0.1569
2.20014,0.6944,0.0,0.6104,0.0,0.1569
2.22507,0.6944,0.0,0.6104,0.0,0.1569
2.25014,0.6944,0.0,0.6104,0.0,0.1569
2.27509,0.6944,0.0,0.6104,0.0,0.1569
2.30015,0.6944,0.0,0.6104,0.0,0.1569
2.32513,0.6944,0.0,0.6104,0.0,0.1569
2.35008,0.6944,0.0,0.6104,0.0,0.1569
2.37518,0.6944,0.0,0.6104,0.0,0.1569
2.40047,0.6944,0.0,0.6104,0.0,0.1569
2.4251,0.6944,0.0,0.6104,0.0,0.1569
2.45008,0.6944,0.0,0.6104,0.0,0.1569
2.47513,0.6944,0.0,0.6104,0.0,0.1569
2.50009,0.6944,0.0,0.6104,0.0,0.1569
2.5251,0.6944,0.0,0.6104,0.0,0.1569
2.55023,0.6944,0.0,0.6104,0.0,0.1569
2.57509,0.6944,0.0,0.6104,0.0,0.1569
2.60009,0.6944,0.0,0.6104,0.0,0.1569
2.62509,0.6944,0.0,0.6104,0.0,0.1569
2.6501,0.6944,0.0,0.6104,0.0,0.1569
2.67512,0.6944,0.0,0.6104,0.0,0.1569
2.70013,0.6944,0.0,0.6104,0.0,0.1569
2.72509,0.6944,0.0,0.6104,0.0,0.1569
2.75009,0.6944,0.0,0.6104,0.0,0.1569
2.77521,0.6944,0.0,0.6104,0.0,0.1569
2.80014,0.6944,0.0,0.6104,0.0,0.1569
2.82509,0.6944,0.0,0.6104,0.0,0.1569
2.85009,0.6944,0.0,0.6104,0.0,0.1569
2.8751,0.6944,0.0,0.6104,0.0,0.1569
2.90014,0.6944,0.0,0.6104,0.0,0.1569
2.9251,0.6944,0.0,0.6104,0.0,0.1569
2.95009,0.6944,0.0,0.6104,0.0,0.1569
2.97509,0.6944,0.0,0.6104,0.0,0.1569
3.00011,0.6944,0.0,0.6104,0.0,0.1569
