timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd
1e-05,0.0,0.0,0.6104,0.0,0.5585
0.02508,0.0,0.0,0.6104,0.0,0.5455
0.05009,0.0164,2.061,0.6104,0.0,0.6383
0.07508,0.0517,4.4389,0.6104,0.0,0.7038
0.10009,0.0916,5.0057,0.6104,0.0,0.7269
0.12513,0.1314,4.9985,0.6104,0.0,0.7133
0.15012,0.1713,5.0095,0.6104,0.0,0.6962
0.17511,0.2109,4.9885,0.6104,0.0,0.6792
0.20009,0.2508,5.0108,0.6104,0.0,0.664
0.22508,0.2905,4.9894,0.6104,0.0,0.6513
0.25009,0.3303,5.004,0.6104,0.0,0.6424
0.27508,0.3702,5.0103,0.6104,0.0,0.6347
0.30009,0.4098,4.9842,0.6104,0.0,0.6279
0.32509,0.4497,5.0077,0.6104,0.0,0.624
0.3501,0.4894,4.9858,0.6104,0.0,0.6172
0.37525,0.5292,4.9755,0.6104,0.0,0.611
0.40008,0.5692,5.0627,0.6104,0.0,0.6031
0.42508,0.6088,4.9662,0.6104,0.0,0.593
0.45009,0.6486,5.0055,0.6104,0.0,0.592
0.47509,0.6884,5.0066,0.6104,0.0,0.5858
0.50014,0.6944,0.7448,0.6104,0.0,0.2371
0.52509,0.6944,0.0,0.6104,0.0,0.1806
0.55009,0.6944,0.0,0.6104,0.0,0.1638
0.57509,0.6944,0.0,0.6104,0.0,0.1588
0.60013,0.6944,0.0,0.6104,0.0,0.1574
0.62509,0.6944,0.0,0.6104,0.0,0.157
0.6501,0.6944,0.0,0.6104,0.0,0.1569
0.67518,0.6944,0.0,0.6104,0.0,0.1569
0.70009,0.6944,0.0,0.6104,0.0,0.1569
0.72508,0.6944,0.0,0.6104,0.0,0.1569
0.75008,0.6944,0.0,0.6104,0.0,0.1569
0.7751,0.6944,0.0,0.6104,0.0,0.1569
0.80014,0.6944,0.0,0.6104,0.0,0.1569
0.8251,0.6944,0.0,0.6104,0.0,0.1569
0.85009,0.6944,0.0,0.6104,0.0,0.1569
0.87509,0.6944,0.0,0.6104,0.0,0.1569
0.90018,0.6944,0.0,0.6104,0.0,0.1569
0.92509,0.6944,0.0,0.6104,0.0,0.1569
0.95009,0.6944,0.0,0.6104,0.0,0.1569
0.97509,0.6944,0.0,0.6104,0.0,0.1569
1.00013,0.6944,0.0,0.6104,0.0,0.1569
1.0251,0.6944,0.0,0.6104,0.0,0.1569
1.05009,0.6944,0.0,0.6104,0.0,0.1569
1.07508,0.6944,0.0,0.6104,0.0,0.1569
1.10009,0.6944,0.0,0.6104,0.0,0.1569
1.1251,0.6944,0.0,0.6104,0.0,0.1569
1.15009,0.6944,0.0,0.6104,0.0,0.1569
1.17509,0.6944,0.0,0.6104,0.0,0.1569
1.20009,0.6944,0.0,0.6104,0.0,0.1569
1.2251,0.6944,0.0,0.6104,0.0,0.1569
1.2502,0.6944,0.0,0.6104,0.0,0.1569
1.27513,0.6944,0.0,0.6104,0.0,0.1569
1.30014,0.6944,0.0,0.6104,0.0,0.1569
1.32509,0.6944,0.0,0.6104,0.0,0.1569
1.35009,0.6944,0.0,0.6104,0.0,0.1569
1.37515,0.6944,0.0,0.6104,0.0,0.1569
1.40013,0.6944,0.0,0.6104,0.0,0.1569
1.42509,0.6944,0.0,0.6104,0.0,0.1569
1.45009,0.6944,0.0,0.6104,0.0,0.1569
1.47517,0.6944,0.0,0.6104,0.0,0.1569
1.50014,0.6944,0.0,0.6104,0.0,0.1569
1.52509,0.6944,0.0,0.6104,0.0,0.1569
1.55009,0.6944,0.0,0.6104,0.0,0.1569
1.57509,0.6944,0.0,0.6104,0.0,0.1569
1.60014,0.6944,0.0,0.6104,0.0,0.1569
1.62508,0.6944,0.0,0.6104,0.0,0.1569
1.65009,0.6944,0.0,0.6104,0.0,0.1569
1.67509,0.6944,0.0,0.6104,0.0,0.1569
1.70018,0.6944,0.0,0.6104,0.0,0.1569
1.72509,0.6944,0.0,0.6104,0.0,0.1569
1.75009,0.6944,0.0,0.6104,0.0,0.1569
1.77509,0.6944,0.0,0.6104,0.0,0.1569
1.80017,0.6944,0.0,0.6104,0.0,0.1569
1.8251,0.6944,0.0,0.6104,0.0,0.1569
1.85009,0.6944,0.0,0.6104,0.0,0.1569
1.87509,0.6944,0.0,0.6104,0.0,0.1569
1.90008,0.6944,0.0,0.6104,0.0,0.1569
1.9251,0.6944,0.0,0.6104,0.0,0.1569
1.9501,0.6944,0.0,0.6104,0.0,0.1569
1.97514,0.6944,0.0,0.6104,0.0,0.1569
2.00008,0.6944,0.0,0.6104,0.0,0.1569
2.02509,0.6944,0.0,0.6104,0.0,0.1569
2.0501,0.6944,0.0,0.6104,0.0,0.1569
2.07514,0.6944,0.0,0.6104,0.0,0.1569
2.10014,0.6944,0.0,0.6104,0.0,0.1569
2.12509,0.6944,0.0,0.6104,0.0,0.1569
2.15008,0.6944,0.0,0.6104,0.0,0.1569
2.17513,0.6944,0.0,0.6104,0.0,0.1569
2.20018,0.6944,0.0,0.6104,0.0,0.1569
2.22508,0.6944,0.0,0.6104,0.0,0.1569
2.25009,0.6944,0.0,0.6104,0.0,0.1569
2.2751,0.6944,0.0,0.6104,0.0,0.1569
2.30014,0.6944,0.0,0.6104,0.0,0.1569
2.32509,0.6944,0.0,0.6104,0.0,0.1569
2.35008,0.6944,0.0,0.6104,0.0,0.1569
2.37511,0.6944,0.0,0.6104,0.0,0.1569
2.40015,0.6944,0.0,0.6104,0.0,0.1569
2.42508,0.6944,0.0,0.6104,0.0,0.1569
2.45009,0.6944,0.0,0.6104,0.0,0.1569
2.47509,0.6944,0.0,0.6104,0.0,0.1569
2.50011,0.6944,0.0,0.6104,0.0,0.1569
2.52509,0.6944,0.0,0.6104,0.0,0.1569
2.55013,0.6944,0.0,0.6104,0.0,0.1569
2.57509,0.6944,0.0,0.6104,0.0,0.1569
2.60009,0.6944,0.0,0.6104,0.0,0.1569
2.6251,0.6944,0.0,0.6104,0.0,0.1569
2.65013,0.6944,0.0,0.6104,0.0,0.1569
2.67513,0.6944,0.0,0.6104,0.0,0.1569
2.70013,0.6944,0.0,0.6104,0.0,0.1569
2.72508,0.6944,0.0,0.6104,0.0,0.1569
2.7501,0.6944,0.0,0.6104,0.0,0.1569
2.77516,0.6944,0.0,0.6104,0.0,0.1569
2.80014,0.6944,0.0,0.6104,0.0,0.1569
2.82508,0.6944,0.0,0.6104,0.0,0.1569
2.85032,0.6944,0.0,0.6104,0.0,0.1569
2.8751,0.6944,0.0,0.6104,0.0,0.1569
2.90013,0.6944,0.0,0.6104,0.0,0.1569
2.92509,0.6944,0.0,0.6104,0.0,0.1569
2.95009,0.6944,0.0,0.6104,0.0,0.1569
2.97517,0.6944,0.0,0.6104,0.0,0.1569
3.00014,0.6944,0.0,0.6104,0.0,0.1569
3.02514,0.6944,0.0,0.6104,0.0,0.1569
3.05008,0.6944,0.0,0.6104,0.0,0.1569
3.07509,0.6944,0.0,0.6104,0.0,0.1569
3.10017,0.6944,0.0,0.6104,0.0,0.1569
3.12509,0.6944,0.0,0.6104,0.0,0.1569
3.15009,0.6944,0.0,0.6104,0.0,0.1569
3.17509,0.6944,0.0,0.6104,0.0,0.1569
3.20017,0.6944,0.0,0.6104,0.0,0.1569
3.22509,0.6944,0.0,0.6104,0.0,0.1569
3.25009,0.6944,0.0,0.6104,0.0,0.1569
3.27508,0.6944,0.0,0.6104,0.0,0.1569
3.30009,0.6944,0.0,0.6104,0.0,0.1569
3.3251,0.6944,0.0,0.6104,0.0,0.1569
3.35009,0.6944,0.0,0.6104,0.0,0.1569
3.37509,0.6944,0.0,0.6104,0.0,0.1569
3.40007,0.6944,0.0,0.6104,0.0,0.1569
3.42513,0.6944,0.0,0.6104,0.0,0.1569
3.4501,0.6944,0.0,0.6104,0.0,0.1569
3.47514,0.6944,0.0,0.6104,0.0,0.1569
3.50016,0.6944,0.0,0.6104,0.0,0.1569
3.52509,0.6944,0.0,0.6104,0.0,0.1569
3.55018,0.6944,0.0,0.6104,0.0,0.1569
3.57516,0.6944,0.0,0.6104,0.0,0.1569
3.60011,0.6944,0.0,0.6104,0.0,0.1569
3.62508,0.6944,0.0,0.6104,0.0,0.1569
3.65009,0.6944,0.0,0.6104,0.0,0.1569
3.67511,0.6944,0.0,0.6104,0.0,0.1569
3.70008,0.6944,0.0,0.6104,0.0,0.1569
3.72514,0.6944,0.0,0.6104,0.0,0.1569
3.75009,0.6944,0.0,0.6104,0.0,0.1569
3.77517,0.6944,0.0,0.6104,0.0,0.1569
3.80014,0.6944,0.0,0.6104,0.0,0.1569
3.82508,0.6944,0.0,0.6104,0.0,0.1569
3.85009,0.6944,0.0,0.6104,0.0,0.1569
3.87509,0.6944,0.0,0.6104,0.0,0.1569
3.90017,0.6944,0.0,0.6104,0.0,0.1569
3.92518,0.6944,0.0,0.6104,0.0,0.1569
3.95009,0.6944,0.0,0.6104,0.0,0.1569
3.97509,0.6944,0.0,0.6104,0.0,0.1569
4.00015,0.6944,0.0,0.6104,0.0,0.1569
4.02514,0.6944,0.0,0.6104,0.0,0.1569
4.05009,0.6944,0.0,0.6104,0.0,0.1569
4.07509,0.6944,0.0,0.6104,0.0,0.1569
4.10009,0.6944,0.0,0.6104,0.0,0.1569
4.12517,0.6944,0.0,0.6104,0.0,0.1569
4.15018,0.6944,0.0,0.6104,0.0,0.1569
4.17508,0.6944,0.0,0.6104,0.0,0.1569
4.20008,0.6944,0.0,0.6104,0.0,0.1569
4.22509,0.6944,0.0,0.6104,0.0,0.1569
4.2501,0.6944,0.0,0.6104,0.0,0.1569
4.27518,0.6944,0.0,0.6104,0.0,0.1569
4.30014,0.6944,0.0,0.6104,0.0,0.1569
4.32508,0.6944,0.0,0.6104,0.0,0.1569
4.3503,0.6944,0.0,0.6104,0.0,0.1569
4.37508,0.6944,0.0,0.6104,0.0,0.1569
4.40013,0.6944,0.0,0.6104,0.0,0.1569
4.42509,0.6944,0.0,0.6104,0.0,0.1569
4.4501,0.6944,0.0,0.6104,0.0,0.1569
4.4751,0.6944,0.0,0.6104,0.0,0.1569
4.50014,0.6944,0.0,0.6104,0.0,0.1569
4.52513,0.6944,0.0,0.6104,0.0,0.1569
4.55008,0.6944,0.0,0.6104,0.0,0.1569
4.57509,0.6944,0.0,0.6104,0.0,0.1569
4.6001,0.6944,0.0,0.6104,0.0,0.1569
4.6251,0.6944,0.0,0.6104,0.0,0.1569
4.65009,0.6944,0.0,0.6104,0.0,0.1569
4.67514,0.6944,0.0,0.6104,0.0,0.1569
4.70009,0.6944,0.0,0.6104,0.0,0.1569
4.72508,0.6944,0.0,0.6104,0.0,0.1569
4.75013,0.6944,0.0,0.6104,0.0,0.1569
4.77514,0.6944,0.0,0.6104,0.0,0.1569
4.80009,0.6944,0.0,0.6104,0.0,0.1569
4.8251,0.6944,0.0,0.6104,0.0,0.1569
4.85008,0.6944,0.0,0.6104,0.0,0.1569
4.87518,0.6944,0.0,0.6104,0.0,0.1569
4.90007,0.6944,0.0,0.6104,0.0,0.1569
4.92509,0.6944,0.0,0.6104,0.0,0.1569
4.95022,0.6944,0.0,0.6104,0.0,0.1569
4.97513,0.6944,0.0,0.6104,0.0,0.1569
5.00014,0.6944,0.0,0.6104,0.0,0.1569
5.02508,0.6944,0.0,0.6104,0.0,0.1569
5.05008,0.6944,0.0,0.6104,0.0,0.1569
5.07515,0.6944,0.0,0.6104,0.0,0.1569
5.10014,0.6944,0.0,0.6104,0.0,0.1569
5.12509,0.6944,0.0,0.6104,0.0,0.1569
5.15009,0.6944,0.0,0.6104,0.0,0.1569
5.17511,0.6944,0.0,0.6104,0.0,0.1569
5.20014,0.6944,0.0,0.6104,0.0,0.1569
5.22513,0.6944,0.0,0.6104,0.0,0.1569
5.25008,0.6944,0.0,0.6104,0.0,0.1569
5.27518,0.6944,0.0,0.6104,0.0,0.1569
5.30016,0.6944,0.0,0.6104,0.0,0.1569
5.32509,0.6944,0.0,0.6104,0.0,0.1569
5.35009,0.6944,0.0,0.6104,0.0,0.1569
5.37515,0.6944,0.0,0.6104,0.0,0.1569
5.40011,0.6944,0.0,0.6104,0.0,0.1569
5.42509,0.6944,0.0,0.6104,0.0,0.1569
5.45013,0.6944,0.0,0.6104,0.0,0.1569
5.47508,0.6944,0.0,0.6104,0.0,0.1569
5.50011,0.6944,0.0,0.6104,0.0,0.1569
5.5251,0.6944,0.0,0.6104,0.0,0.1569
5.55009,0.6944,0.0,0.6104,0.0,0.1569
5.57514,0.6944,0.0,0.6104,0.0,0.1569
5.60008,0.6944,0.0,0.6104,0.0,0.1569
5.62509,0.6944,0.0,0.6104,0.0,0.1569
5.65009,0.6944,0.0,0.6104,0.0,0.1569
5.67514,0.6944,0.0,0.6104,0.0,0.1569
5.70009,0.6944,0.0,0.6104,0.0,0.1569
5.72518,0.6944,0.0,0.6104,0.0,0.1569
5.7501,0.6944,0.0,0.6104,0.0,0.1569
5.77521,0.6944,0.0,0.6104,0.0,0.1569
5.80013,0.6944,0.0,0.6104,0.0,0.1569
5.82508,0.6944,0.0,0.6104,0.0,0.1569
5.85008,0.6944,0.0,0.6104,0.0,0.1569
5.87515,0.6944,0.0,0.6104,0.0,0.1569
5.90019,0.6944,0.0,0.6104,0.0,0.1569
5.92514,0.6944,0.0,0.6104,0.0,0.1569
5.95011,0.6944,0.0,0.6104,0.0,0.1569
5.97516,0.6944,0.0,0.6104,0.0,0.1569
6.00013,0.6944,0.0,0.6104,0.0,0.1569
6.02513,0.6944,0.0,0.6104,0.0,0.1569
6.05009,0.6944,0.0,0.6104,0.0,0.1569
6.07509,0.6944,0.0,0.6104,0.0,0.1569
6.10016,0.6944,0.0,0.6104,0.0,0.1569
6.12509,0.6944,0.0,0.6104,0.0,0.1569
6.15009,0.6944,0.0,0.6104,0.0,0.1569
6.17509,0.6944,0.0,0.6104,0.0,0.1569
6.2001,0.6944,0.0,0.6104,0.0,0.1569
6.22533,0.6944,0.0,0.6104,0.0,0.1569
6.25009,0.6944,0.0,0.6104,0.0,0.1569
6.27509,0.6944,0.0,0.6104,0.0,0.1569
6.30009,0.6944,0.0,0.6104,0.0,0.1569
6.3251,0.6944,0.0,0.6104,0.0,0.1569
6.3501,0.6944,0.0,0.6104,0.0,0.1569
6.37509,0.6944,0.0,0.6104,0.0,0.1569
6.40008,0.6944,0.0,0.6104,0.0,0.1569
6.42508,0.6944,0.0,0.6104,0.0,0.1569
6.45009,0.6944,0.0,0.6104,0.0,0.1569
6.47514,0.6944,0.0,0.6104,0.0,0.1569
6.5001,0.6944,0.0,0.6104,0.0,0.1569
6.52509,0.6944,0.0,0.6104,0.0,0.1569
6.55014,0.6944,0.0,0.6104,0.0,0.1569
6.57518,0.6944,0.0,0.6104,0.0,0.1569
6.60014,0.6944,0.0,0.6104,0.0,0.1569
6.62509,0.6944,0.0,0.6104,0.0,0.1569
6.65009,0.6944,0.0,0.6104,0.0,0.1569
6.6751,0.6944,0.0,0.6104,0.0,0.1569
6.70008,0.6944,0.0,0.6104,0.0,0.1569
6.72509,0.6944,0.0,0.6104,0.0,0.1569
6.75008,0.6944,0.0,0.6104,0.0,0.1569
6.77509,0.6944,0.0,0.6104,0.0,0.1569
6.80022,0.6944,0.0,0.6104,0.0,0.1569
6.82508,0.6944,0.0,0.6104,0.0,0.1569
6.85008,0.6944,0.0,0.6104,0.0,0.1569
6.87509,0.6944,0.0,0.6104,0.0,0.1569
6.90015,0.6944,0.0,0.6104,0.0,0.1569
6.92514,0.6944,0.0,0.6104,0.0,0.1569
6.95009,0.6944,0.0,0.6104,0.0,0.1569
6.97509,0.6944,0.0,0.6104,0.0,0.1569
7.0001,0.6944,0.0,0.6104,0.0,0.1569
7.02517,0.6944,0.0,0.6104,0.0,0.1569
7.05012,0.6944,0.0,0.6104,0.0,0.1569
7.07508,0.6944,0.0,0.6104,0.0,0.1569
7.10009,0.6944,0.0,0.6104,0.0,0.1569
7.12509,0.6944,0.0,0.6104,0.0,0.1569
7.15009,0.6944,0.0,0.6104,0.0,0.1569
7.17514,0.6944,0.0,0.6104,0.0,0.1569
7.20009,0.6944,0.0,0.6104,0.0,0.1569
7.22509,0.6944,0.0,0.6104,0.0,0.1569
7.25011,0.6944,0.0,0.6104,0.0,0.1569
7.27514,0.6944,0.0,0.6104,0.0,0.1569
7.30014,0.6944,0.0,0.6104,0.0,0.1569
7.32509,0.6944,0.0,0.6104,0.0,0.1569
7.35009,0.6944,0.0,0.6104,0.0,0.1569
7.37511,0.6944,0.0,0.6104,0.0,0.1569
7.40013,0.6944,0.0,0.6104,0.0,0.1569
7.42508,0.6944,0.0,0.6104,0.0,0.1569
7.45008,0.6944,0.0,0.6104,0.0,0.1569
7.4751,0.6944,0.0,0.6104,0.0,0.1569
7.50013,0.6944,0.0,0.6104,0.0,0.1569
7.52509,0.6944,0.0,0.6104,0.0,0.1569
7.55014,0.6944,0.0,0.6104,0.0,0.1569
7.57508,0.6944,0.0,0.6104,0.0,0.1569
7.60011,0.6944,0.0,0.6104,0.0,0.1569
7.62509,0.6944,0.0,0.6104,0.0,0.1569
7.65008,0.6944,0.0,0.6104,0.0,0.1569
7.67509,0.6944,0.0,0.6104,0.0,0.1569
7.70009,0.6944,0.0,0.6104,0.0,0.1569
7.72509,0.6944,0.0,0.6104,0.0,0.1569
7.75008,0.6944,0.0,0.6104,0.0,0.1569
7.77514,0.6944,0.0,0.6104,0.0,0.1569
7.80009,0.6944,0.0,0.6104,0.0,0.1569
7.82509,0.6944,0.0,0.6104,0.0,0.1569
7.85016,0.6944,0.0,0.6104,0.0,0.1569
7.87517,0.6944,0.0,0.6104,0.0,0.1569
7.90008,0.6944,0.0,0.6104,0.0,0.1569
7.92509,0.6944,0.0,0.6104,0.0,0.1569
7.95008,0.6944,0.0,0.6104,0.0,0.1569
7.97517,0.6944,0.0,0.6104,0.0,0.1569
8.00015,0.6944,0.0,0.6104,0.0,0.1569
8.02509,0.6944,0.0,0.6104,0.0,0.1569
8.05009,0.6944,0.0,0.6104,0.0,0.1569
8.0751,0.6944,0.0,0.6104,0.0,0.1569
8.10013,0.6944,0.0,0.6104,0.0,0.1569
8.1251,0.6944,0.0,0.6104,0.0,0.1569
8.1501,0.6944,0.0,0.6104,0.0,0.1569
8.17509,0.6944,0.0,0.6104,0.0,0.1569
8.2001,0.6944,0.0,0.6104,0.0,0.1569
8.22509,0.6944,0.0,0.6104,0.0,0.1569
8.25009,0.6944,0.0,0.6104,0.0,0.1569
8.27513,0.6944,0.0,0.6104,0.0,0.1569
8.30013,0.6944,0.0,0.6104,0.0,0.1569
8.3251,0.6944,0.0,0.6104,0.0,0.1569
8.35014,0.6944,0.0,0.6104,0.0,0.1569
8.37514,0.6944,0.0,0.6104,0.0,0.1569
8.40009,0.6944,0.0,0.6104,0.0,0.1569
8.4251,0.6944,0.0,0.6104,0.0,0.1569
8.45008,0.6944,0.0,0.6104,0.0,0.1569
8.47513,0.6944,0.0,0.6104,0.0,0.1569
8.50009,0.6944,0.0,0.6104,0.0,0.1569
8.52509,0.6944,0.0,0.6104,0.0,0.1569
8.55016,0.6944,0.0,0.6104,0.0,0.1569
8.57514,0.6944,0.0,0.6104,0.0,0.1569
8.60013,0.6944,0.0,0.6104,0.0,0.1569
8.62509,0.6944,0.0,0.6104,0.0,0.1569
8.65009,0.6944,0.0,0.6104,0.0,0.1569
8.67515,0.6944,0.0,0.6104,0.0,0.1569
8.70008,0.6944,0.0,0.6104,0.0,0.1569
8.72508,0.6944,0.0,0.6104,0.0,0.1569
8.75008,0.6944,0.0,0.6104,0.0,0.1569
8.7751,0.6944,0.0,0.6104,0.0,0.1569
8.80014,0.6944,0.0,0.6104,0.0,0.1569
8.82514,0.6944,0.0,0.6104,0.0,0.1569
8.85009,0.6944,0.0,0.6104,0.0,0.1569
8.87509,0.6944,0.0,0.6104,0.0,0.1569
8.9001,0.6944,0.0,0.6104,0.0,0.1569
8.92509,0.6944,0.0,0.6104,0.0,0.1569
8.95013,0.6944,0.0,0.6104,0.0,0.1569
